Name,IsLastYear,InLastTeam,Transfer,Year,Team,Age,Position,Games,PA,AtBats,R,H,2BH,3BH,HR,루타수,RBI,SB,CS,BB,HBP,IW,SO,DoublePlay,SacHit,SF,BA,OBP,SLG,OPS,wOBA,wRCplus,WPA,Salary,BattingRAA,StealingRAA,BRRAA,offtotRAA,DefenseRAA,PosRAA,deftotRAA,RAAadj,totRAA,repRun,RAR,RPW,WAA,WARBat,WAROff,WARStar,dWAA,WAR
이진영,FALSE,,,2011,LG,31,RF,97,355,323,43,89,18,1,2,115,37,3,2,26,2,0,29,9,2,2,0.276,0.331,0.356,0.688,0.324,92.6,,,-3.1,-0.2,-0.5,-3.8,0,-4.3,-4.3,-3.8,-8.2,17.4,9.2,9.8,-0.8,1.46,1.38,0.94,0,0.94
이진영,FALSE,,,2012,LG,32,RF,105,412,365,39,112,18,0,4,142,55,4,2,44,1,2,41,8,0,2,0.307,0.381,0.389,0.77,0.366,129.2,,,13,-0.3,-1.3,11.4,0,-4.7,-4.7,11.4,6.7,18.9,25.6,9.17,0.7,3.48,3.3,2.79,0,2.79
이진영,FALSE,,,2013,LG,33,RF,106,411,368,41,121,26,1,3,158,62,6,2,37,2,4,42,6,1,3,0.329,0.39,0.429,0.82,0.381,127.2,,,13.3,0.1,-0.5,12.9,0,-5.1,-5.1,12.9,7.8,20.5,28.3,9.97,0.8,3.39,3.35,2.84,0,2.84
이진영,FALSE,,,2014,LG,34,RF,119,468,412,53,134,19,2,6,175,65,4,3,45,0,5,48,10,2,9,0.325,0.384,0.425,0.809,0.364,108.5,1.96,,5.1,-0.6,-0.7,3.9,0.6,-7.8,-7.2,4.5,-3.3,26.7,23.4,11.41,-0.3,2.79,2.68,2,0.05,2.05
이진영,FALSE,,,2015,LG,35,RF,103,350,301,32,77,5,1,9,111,39,2,4,42,3,4,55,10,2,2,0.256,0.351,0.369,0.719,0.328,91.3,0.22,,-4.3,-1.4,-3,-8.8,1.8,-4.4,-2.6,-6.9,-11.4,19.1,7.7,10.71,-1.1,1.06,0.64,0.23,0.17,0.4
이진영,FALSE,,,2016,kt,36,DH,115,424,371,49,123,23,1,10,178,72,2,5,45,3,1,44,13,0,5,0.332,0.403,0.48,0.883,0.4,125.2,1.63,,14.7,-1.6,-2.1,10.9,-1.3,-12.1,-13.4,9.7,-2.4,24.2,21.7,11.34,-0.2,3.06,2.73,1.66,-0.11,1.55
이진영,FALSE,,,2017,kt,37,DH,102,284,262,28,76,26,1,2,110,31,0,0,17,1,1,33,3,4,0,0.29,0.336,0.42,0.756,0.332,87,0.83,,-5.2,0.2,-1.1,-6.2,-2.1,-6.1,-8.2,-8.3,-14.4,15.6,1.2,10.84,-1.3,0.7,0.61,0.05,-0.2,-0.14
이진영,TRUE,,,2018,KT,38,DH,110,312,283,40,90,17,1,3,118,39,2,1,25,0,1,35,3,1,3,0.318,0.37,0.417,0.787,0.351,98.4,1.46,,-0.9,0,-2.1,-3,-1.4,-6.1,-7.5,-4.4,-10.5,17.7,7.1,11.17,-0.9,1.22,1.03,0.48,-0.13,0.36
오정복,FALSE,,,2009,삼성,23,RF,6,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.143,0.143,0.143,0.286,0.134,-43.8,,,-1.3,0,0,-1.3,0,-0.1,-0.1,-1.3,-1.4,0.4,-1.1,10.74,-0.1,-0.09,-0.09,-0.1,0,-0.1
오정복,FALSE,,,2010,삼성,24,LF,100,263,221,39,60,10,1,7,93,36,1,4,25,4,0,40,4,9,4,0.271,0.35,0.421,0.771,0.34,99.1,,,-0.3,-1.7,-0.2,-2.2,0,-3.4,-3.4,-2.2,-5.6,13.8,8.1,10.47,-0.5,1.28,1.11,0.78,0,0.78
오정복,FALSE,,,2011,삼성,25,RF,24,28,26,4,5,1,0,0,6,3,0,0,1,0,0,6,0,1,0,0.192,0.222,0.231,0.453,0.21,15.3,,,-2.8,0,0,-2.8,0,-0.3,-0.3,-2.8,-3.1,1.4,-1.8,9.8,-0.3,-0.14,-0.15,-0.18,0,-0.18
오정복,FALSE,,,2014,NC,28,LF,47,79,69,9,16,4,0,0,20,7,2,0,7,1,0,9,2,0,2,0.232,0.304,0.29,0.594,0.282,50.6,-0.47,,-5.6,0.4,-0.1,-5.2,1.7,-0.9,0.8,-3.6,-4.4,4.5,0.1,11.41,-0.4,-0.1,-0.06,-0.14,0.15,0.01
오정복,FALSE,,,2015,kt,29,LF,66,278,239,34,62,11,1,5,90,29,3,3,33,3,0,26,3,2,1,0.259,0.355,0.377,0.732,0.337,90.4,1.9,,-3.8,-0.8,0.3,-4.2,-0.7,-3,-3.7,-4.9,-7.9,15.2,7.3,10.74,-0.7,0.81,0.77,0.49,-0.07,0.42
오정복,FALSE,,,2016,kt,30,LF,96,344,306,45,93,11,2,5,123,36,1,0,28,0,1,32,5,6,4,0.304,0.358,0.402,0.76,0.343,88.3,0.23,,-5.9,0.6,0.4,-5,-5.1,-3.7,-8.8,-10.1,-13.8,19.6,5.8,11.26,-1.2,0.91,0.99,0.67,-0.46,0.21
오정복,FALSE,,,2017,kt,31,LF,81,213,195,24,69,13,0,2,88,16,0,1,9,5,0,24,5,3,1,0.354,0.395,0.451,0.847,0.378,117.8,0.37,,4.9,-0.3,-0.3,4.4,-3.4,-2.7,-6.1,1,-1.7,11.7,10,10.94,-0.2,1.34,1.29,1.04,-0.31,0.73
오정복,TRUE,,,2018,KT,32,,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-130.7,-0.26,,-2.3,0,0,-2.3,-0.3,-0.1,-0.4,-2.5,-2.6,0.4,-2.2,10.89,-0.2,-0.18,-0.18,-0.19,-0.02,-0.21
신종길,FALSE,,,2003,롯데,20,,40,75,67,11,19,6,1,0,27,6,5,2,7,0,0,22,0,1,0,0.284,0.351,0.403,0.754,0.341,102.2,,,0.2,0.2,0.4,0.8,0,0,0,0.8,0.8,3.7,4.5,9.95,0.1,0.39,0.46,0.46,0,0.46
신종길,FALSE,,,2004,한화,21,,49,116,107,15,24,5,4,1,40,10,4,4,6,0,0,27,1,3,0,0.224,0.266,0.374,0.639,0.282,61.8,,,-5.3,-0.9,0.4,-5.8,0,0,0,-5.8,-5.8,5.8,0,10.03,-0.6,0.05,0,0,0,0
신종길,FALSE,,,2009,KIA,26,CF,16,21,17,6,4,1,0,0,5,1,2,1,4,0,0,5,0,0,0,0.235,0.381,0.294,0.675,0.334,88.8,,,-0.3,-0.1,0.1,-0.3,0,0.1,0.1,-0.3,-0.2,1.1,0.9,10.74,0,0.08,0.07,0.08,0,0.08
신종길,FALSE,,,2010,KIA,27,RF,58,144,131,22,42,6,3,1,57,18,16,2,4,4,0,25,1,5,0,0.321,0.36,0.435,0.795,0.353,107.3,,,1.3,2.3,0.9,4.5,0,-1.9,-1.9,4.5,2.7,7.5,10.2,10.47,0.3,0.85,1.15,0.97,0,0.97
신종길,FALSE,,,2011,KIA,28,RF,116,315,281,40,62,12,1,5,91,35,23,6,27,5,0,59,5,1,1,0.221,0.299,0.324,0.623,0.297,74,,,-9.6,2.1,0.7,-6.8,0,-3.9,-3.9,-6.8,-10.7,15.4,4.7,9.8,-1.1,0.59,0.88,0.48,0,0.48
신종길,FALSE,,,2012,KIA,29,RF,44,92,83,10,13,2,2,1,22,2,5,5,5,0,0,26,0,3,1,0.157,0.202,0.265,0.467,0.212,20.4,,,-7.9,-0.9,0.3,-8.6,0,-1.1,-1.1,-8.6,-9.6,4.2,-5.4,9.17,-1,-0.4,-0.47,-0.59,0,-0.59
신종길,FALSE,,,2013,KIA,30,RF,104,427,377,55,117,22,5,4,161,50,29,6,30,5,0,86,3,11,4,0.31,0.365,0.427,0.792,0.36,112.6,,,6.4,3.1,2.3,11.7,0,-5.3,-5.3,11.7,6.4,21.3,27.7,9.97,0.6,2.78,3.31,2.78,0,2.78
신종길,FALSE,,,2014,KIA,31,RF,103,399,360,60,105,24,6,9,168,51,20,7,29,2,0,92,2,5,3,0.292,0.345,0.467,0.812,0.355,97.9,0.34,,-3.2,0.6,2,-0.6,-4.5,-5.1,-9.6,-5.1,-10.2,22.8,12.5,11.41,-0.9,1.71,1.94,1.49,-0.39,1.1
신종길,FALSE,,,2015,KIA,32,RF,99,348,313,56,82,13,4,5,118,28,19,5,25,6,0,80,3,4,0,0.262,0.329,0.377,0.706,0.32,78.4,1.93,,-10.3,1.5,12.5,3.7,-6.2,-3.7,-9.8,-2.4,-6.1,19,12.9,10.86,-0.6,0.5,1.79,1.46,-0.57,0.89
신종길,FALSE,,,2016,KIA,33,RF,75,240,213,34,66,8,3,1,83,12,7,4,20,6,0,49,1,1,0,0.31,0.385,0.39,0.775,0.364,102,0.25,,0.5,-0.3,-0.4,-0.2,-2,-2.5,-4.5,-2.2,-4.7,13.7,9,11.28,-0.4,1.04,0.98,0.76,-0.18,0.58
신종길,TRUE,,,2017,KIA,34,,64,90,83,13,20,5,1,1,30,10,2,1,3,2,0,13,1,0,2,0.241,0.278,0.361,0.639,0.283,56.9,-0.73,,-5.3,0,0.9,-4.4,-1.7,-0.9,-2.6,-6.2,-7.1,5,-2.1,10.84,-0.7,-0.12,-0.03,-0.12,-0.16,-0.28
박기혁,FALSE,,,2000,롯데,19,2B,5,3,3,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.333,0.333,0.333,0.667,0.31,79.3,,,-0.1,0,0,-0.1,0,0,0,-0.1,-0.1,0.2,0.1,10.58,0,0.01,0.01,0.01,0,0.01
박기혁,FALSE,,,2001,롯데,20,2B,47,61,56,10,8,3,0,1,14,7,2,1,3,0,0,11,1,1,1,0.143,0.183,0.25,0.433,0.194,-3.8,,,-8.3,0,0,-8.3,0,0.3,0.3,-8.3,-8.1,3.3,-4.8,10.76,-0.7,-0.47,-0.47,-0.44,0,-0.44
박기혁,FALSE,,,2002,롯데,21,2B,66,146,136,15,33,6,0,0,39,8,6,2,9,0,0,38,6,1,0,0.243,0.29,0.287,0.576,0.266,55.8,,,-7.8,0.4,-0.2,-7.6,0,0.6,0.6,-7.6,-7,7.3,0.3,9.95,-0.7,-0.05,-0.03,0.03,0,0.03
박기혁,FALSE,,,2003,롯데,22,2B,95,321,281,34,69,10,2,4,95,32,7,4,20,2,0,42,9,16,2,0.246,0.298,0.338,0.636,0.279,58.3,,,-16,0,0,-16,0,1.3,1.3,-16,-14.7,16,1.3,9.95,-1.5,-0.01,-0.01,0.13,0,0.13
박기혁,FALSE,,,2004,롯데,23,SS,131,386,340,35,69,7,2,6,98,35,11,4,30,3,0,75,8,12,1,0.203,0.273,0.288,0.561,0.259,44.4,,,-25.9,0.7,0.2,-25,0,4.8,4.8,-25,-20.1,19.4,-0.8,10.03,-2,-0.65,-0.56,-0.08,0,-0.08
박기혁,FALSE,,,2005,롯데,24,SS,114,382,335,44,93,13,3,3,121,27,8,3,36,1,0,61,5,9,1,0.278,0.349,0.361,0.71,0.326,95.2,,,-2.2,0.2,0.6,-1.4,0,4.7,4.7,-1.4,3.3,18.9,22.2,9.88,0.3,1.69,1.77,2.25,0,2.25
박기혁,FALSE,,,2006,롯데,25,SS,117,371,310,26,78,14,0,0,92,25,8,8,33,3,0,53,7,25,0,0.252,0.33,0.297,0.626,0.284,73.3,,,-10.3,-1.6,-0.8,-12.7,0,4.1,4.1,-12.7,-8.6,16.6,8,8.92,-1,0.7,0.43,0.89,0,0.89
박기혁,FALSE,,,2007,롯데,26,SS,108,320,266,26,59,8,1,1,72,24,5,4,34,3,0,44,5,13,4,0.222,0.313,0.271,0.583,0.274,59.7,,,-14.2,-0.6,-0.3,-15.2,0,3.8,3.8,-15.2,-11.4,15.1,3.6,9.41,-1.2,0.09,-0.02,0.38,0,0.38
박기혁,FALSE,,,2008,롯데,27,SS,113,404,351,47,102,13,1,1,120,36,16,7,40,2,0,47,6,8,3,0.291,0.364,0.342,0.706,0.334,99.1,,,-0.4,0.1,0.2,0,0,4.9,4.9,0,4.9,19.7,24.5,9.73,0.5,1.98,2.02,2.52,0,2.52
박기혁,FALSE,,,2009,롯데,28,SS,109,346,299,32,65,10,1,0,77,21,7,6,28,1,0,61,13,14,4,0.217,0.283,0.258,0.541,0.249,31.5,,,-31.1,-1.6,-0.5,-33.2,0,4.6,4.6,-33.2,-28.5,18.6,-9.9,10.74,-2.7,-1.17,-1.36,-0.93,0,-0.93
박기혁,FALSE,,,2010,롯데,29,SS,48,166,153,10,33,3,0,0,36,13,2,0,6,1,0,18,5,5,1,0.216,0.248,0.235,0.484,0.225,22.8,,,-16.3,0.4,-0.3,-16.3,0,2.2,2.2,-16.3,-14.2,8.7,-5.5,10.47,-1.4,-0.73,-0.73,-0.52,0,-0.52
박기혁,FALSE,,,2013,롯데,32,SS,31,70,60,4,12,2,0,0,14,9,1,3,9,0,0,11,3,1,0,0.2,0.304,0.233,0.538,0.269,51,,,-4.1,-1.1,-0.3,-5.5,0,0.9,0.9,-5.5,-4.6,3.5,-1.1,9.97,-0.5,-0.06,-0.2,-0.11,0,-0.11
박기혁,FALSE,,,2014,롯데,33,SS,22,63,51,8,8,2,0,0,10,2,0,1,10,0,0,11,1,2,0,0.157,0.295,0.196,0.491,0.248,28.2,-0.41,,-6.5,-0.5,-0.1,-7,0.6,0.9,1.5,-6.4,-5.5,3.6,-1.9,11.41,-0.5,-0.25,-0.3,-0.23,0.06,-0.17
박기혁,FALSE,,,2015,kt,34,SS,126,350,300,27,84,13,1,1,102,30,3,0,30,3,0,84,10,16,1,0.28,0.35,0.34,0.69,0.311,71.7,-1.06,,-13.5,0.6,-7,-19.9,-6.9,4.3,-2.6,-26.8,-22.5,19.1,-3.4,10.71,-2.1,0.2,-0.4,0,-0.64,-0.64
박기혁,FALSE,,,2016,kt,35,SS,117,348,308,36,84,13,0,2,103,34,0,2,27,1,0,53,8,10,2,0.273,0.331,0.334,0.666,0.306,64.1,-0.29,,-17.8,-0.6,-0.8,-19.2,-5.8,4.2,-1.6,-25,-20.8,19.9,-0.9,11.18,-1.9,-0.14,-0.27,0.1,-0.52,-0.41
박기혁,FALSE,,,2017,kt,36,SS,97,263,235,22,56,11,1,2,75,18,2,1,16,2,0,51,9,7,3,0.238,0.289,0.319,0.608,0.271,47,-1.17,,-19,0.1,-2,-21,-1.5,3.5,2,-22.5,-19,14.5,-4.5,10.72,-1.8,-0.68,-0.86,-0.54,-0.14,-0.68
박기혁,TRUE,,,2018,KT,37,SS,98,196,173,17,37,6,0,1,46,15,1,0,13,2,0,50,8,5,3,0.214,0.272,0.266,0.538,0.244,28.9,-1.86,,-19.7,0.2,-0.6,-20.1,2,2.3,4.3,-18,-15.7,11.1,-4.6,11.02,-1.4,-0.97,-1,-0.8,0.18,-0.61
백상원,FALSE,,,2013,삼성,25,2B,5,4,4,1,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.75,1.25,0.571,256.8,,,0.7,0,0,0.7,0,0,0,0.7,0.8,0.2,1,9.97,0.1,0.1,0.09,0.1,0,0.1
백상원,FALSE,,,2014,삼성,26,,31,26,22,7,4,0,0,0,4,2,0,0,3,0,0,3,0,0,1,0.182,0.269,0.182,0.451,0.23,15.9,0.31,,-3.1,0,0,-3.1,-1.8,0.1,-1.7,-4.9,-4.8,1.5,-3.3,11.41,-0.4,-0.14,-0.14,-0.13,-0.16,-0.29
백상원,FALSE,,,2015,삼성,27,2B,52,94,77,10,19,5,0,0,24,7,0,0,13,1,0,22,2,2,1,0.247,0.359,0.312,0.67,0.316,77,-0.39,,-3,0,-0.3,-3.2,-6.7,0.4,-6.4,-10,-9.6,5.1,-4.5,10.83,-0.9,0.12,0.09,0.13,-0.62,-0.49
백상원,FALSE,,,2016,삼성,28,2B,132,517,445,60,128,19,3,3,162,49,8,3,51,4,0,69,15,10,7,0.288,0.361,0.364,0.725,0.335,83.9,0.45,,-12.1,0.7,0.5,-10.9,2.9,2,4.9,-8,-6,29.5,23.5,11.19,-0.5,1.08,1.18,1.36,0.26,1.62
백상원,FALSE,,,2017,삼성,29,2B,28,51,46,4,6,0,0,0,6,2,0,0,3,0,0,11,0,1,1,0.13,0.18,0.13,0.31,0.152,-30.1,-0.47,,-9,0,0.7,-8.3,-0.9,0.2,-0.7,-9.2,-9,2.8,-6.2,10.67,-0.8,-0.63,-0.57,-0.55,-0.09,-0.63
백상원,TRUE,,,2018,삼성,30,2B,4,8,6,1,3,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0.5,0.625,0.5,1.125,0.526,219.5,0.18,,1.3,0,0.2,1.5,-0.1,0,-0.1,1.4,1.4,0.5,1.9,11.48,0.1,0.15,0.17,0.17,-0.01,0.16
송주호,FALSE,,,2013,한화,25,RF,28,34,31,5,4,0,0,0,4,0,0,2,2,0,0,8,0,1,0,0.129,0.182,0.129,0.311,0.156,-26,,,-5.1,-0.9,0,-5.9,0,-0.4,-0.4,-5.9,-6.4,1.7,-4.7,9.97,-0.6,-0.34,-0.43,-0.47,0,-0.47
송주호,FALSE,,,2014,한화,26,CF,17,26,22,5,3,0,0,0,3,2,1,0,4,0,0,7,0,0,0,0.136,0.269,0.136,0.406,0.223,9.2,-0.14,,-3.4,0.2,0,-3.1,0.5,0.1,0.6,-2.6,-2.5,1.5,-1,11.41,-0.2,-0.16,-0.14,-0.13,0.04,-0.09
송주호,FALSE,,,2015,한화,27,LF,121,156,140,18,28,6,0,1,37,9,6,1,7,1,0,36,1,8,0,0.2,0.243,0.264,0.508,0.225,14.6,-0.47,,-17.9,0.7,0.4,-16.8,1.1,-1.9,-0.9,-15.7,-17.6,8.5,-9.1,10.68,-1.6,-1.03,-0.92,-1.1,0.1,-1
송주호,TRUE,,,2016,한화,28,LF,33,52,47,3,5,0,0,0,5,1,0,2,3,0,0,12,1,2,0,0.106,0.16,0.106,0.266,0.134,-47.1,-0.55,,-10.8,-1,0.1,-11.6,-1.7,-0.6,-2.3,-13.2,-13.8,3,-10.9,11.05,-1.3,-0.76,-0.83,-0.88,-0.15,-1.04
장민석,FALSE,,,2008,히어로즈,26,,9,4,4,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,-122.3,,,-1,-0.2,0,-1.2,0,0,0,-1.2,-1.2,0.2,-1,9.73,-0.1,-0.09,-0.11,-0.11,0,-0.11
장민석,FALSE,,,2009,히어로즈,27,LF,15,27,25,3,5,1,0,0,6,1,5,0,1,0,0,5,1,1,0,0.2,0.231,0.24,0.471,0.213,7.9,,,-3.3,1,0,-2.2,0,-0.4,-0.4,-2.2,-2.6,1.5,-1.2,10.74,-0.2,-0.17,-0.07,-0.11,0,-0.11
장민석,FALSE,,,2010,넥센,28,CF,119,493,435,60,123,16,10,1,162,47,41,14,41,1,0,74,6,12,4,0.283,0.343,0.372,0.715,0.325,88.7,,,-7.1,1.8,2.5,-2.8,0,2.2,2.2,-2.8,-0.7,25.8,25.1,10.47,-0.1,1.79,2.2,2.4,0,2.4
장민석,FALSE,,,2011,넥센,29,CF,84,297,265,35,64,8,1,3,83,15,11,7,16,2,0,54,4,14,0,0.242,0.29,0.313,0.603,0.274,58,,,-14.6,-0.7,0.3,-15,0,1.2,1.2,-15,-13.8,14.5,0.8,9.8,-1.4,-0.01,-0.05,0.08,0,0.08
장민석,FALSE,,,2012,넥센,30,LF,116,475,414,64,102,9,5,8,145,35,32,10,40,3,0,67,1,14,4,0.246,0.315,0.35,0.665,0.306,87.5,,,-6.4,2.3,2.3,-1.8,0,-5.4,-5.4,-1.8,-7.3,21.8,14.5,9.17,-0.8,1.68,2.18,1.58,0,1.58
장민석,FALSE,,,2013,넥센,31,LF,115,407,360,54,87,16,2,2,113,30,20,11,35,0,0,63,4,9,3,0.242,0.307,0.314,0.62,0.291,65.7,,,-16.6,-0.8,1,-16.4,0,-5.1,-5.1,-16.4,-21.5,20.3,-1.2,9.97,-2.2,0.37,0.39,-0.12,0,-0.12
장민석,FALSE,,,2014,두산,32,RF,45,75,70,16,14,4,1,0,20,8,5,1,3,1,0,16,0,1,0,0.2,0.243,0.286,0.529,0.241,24.3,-0.63,,-8.1,0.5,0.4,-7.2,-0.5,-0.7,-1.2,-7.7,-8.4,4.3,-4.2,11.41,-0.7,-0.33,-0.26,-0.32,-0.04,-0.36
장민석,FALSE,,,2015,두산,33,RF,53,63,53,15,10,2,0,0,12,4,0,1,7,1,0,13,0,1,1,0.189,0.29,0.226,0.517,0.253,36.4,-0.05,,-5.4,-0.5,2.4,-3.5,0.1,-0.8,-0.7,-3.3,-4.2,3.4,-0.7,10.73,-0.4,-0.24,-0.06,-0.14,0.01,-0.13
장민석,FALSE,,,2016,한화,34,LF,98,227,205,38,47,7,3,1,63,16,3,3,16,0,0,44,3,6,0,0.229,0.285,0.307,0.592,0.271,41.8,-1.79,,-18.7,-0.7,1.4,-18,-3.7,-1.7,-5.4,-21.7,-23.4,13,-10.5,11.16,-2.1,-0.73,-0.67,-0.82,-0.33,-1.15
장민석,TRUE,,,2017,한화,35,RF,88,327,299,38,83,9,0,1,95,21,8,4,15,0,0,58,4,12,1,0.278,0.311,0.318,0.629,0.281,55.7,-0.93,,-19.8,-0.1,1,-18.9,2.8,-1.5,1.3,-16.1,-17.6,18,0.4,10.69,-1.6,-0.49,-0.41,-0.55,0.26,-0.29
김다원,FALSE,,,2010,"한화,KIA",25,RF,45,60,56,9,8,0,0,2,14,2,1,0,2,2,0,19,2,0,0,0.143,0.2,0.25,0.45,0.211,12.2,,,-6.7,0.2,-0.1,-6.6,0,-0.8,-0.8,-6.6,-7.4,3.1,-4.2,10.47,-0.7,-0.34,-0.33,-0.4,0,-0.4
김다원,FALSE,,,2011,KIA,26,RF,19,10,9,3,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0.1,0,0.1,0.073,-78.8,,,-2.1,0,0,-2.1,0,-0.1,-0.1,-2.1,-2.2,0.5,-1.7,9.8,-0.2,-0.16,-0.17,-0.18,0,-0.18
김다원,FALSE,,,2014,KIA,29,RF,86,210,189,21,51,13,1,5,81,17,2,2,12,5,0,53,3,3,1,0.27,0.329,0.429,0.757,0.335,84.7,-1.3,,-4.4,-0.6,-0.2,-5.2,-2.3,-2.1,-4.4,-7.5,-9.5,12,2.4,11.41,-0.8,0.66,0.6,0.42,-0.2,0.21
김다원,FALSE,,,2015,KIA,30,LF,108,274,245,31,60,9,0,5,84,30,1,0,15,12,0,67,8,0,2,0.245,0.318,0.343,0.66,0.307,70.4,-0.58,,-11.1,0.2,1.8,-9,3.1,-2.5,0.6,-5.9,-8.4,15,6.5,10.7,-0.8,0.11,0.3,0.06,0.29,0.35
김다원,TRUE,,,2016,KIA,31,RF,25,47,43,3,13,2,0,1,18,6,0,0,2,2,0,15,1,0,0,0.302,0.362,0.419,0.78,0.36,98.2,-0.4,,-0.2,0.1,0.8,0.7,0.2,-0.4,-0.2,0.9,0.5,2.7,3.2,11.28,0,0.18,0.26,0.22,0.02,0.24
이호신,FALSE,,,2007,KIA,23,LF,21,10,10,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0.1,0.1,0.1,0.2,0.095,-65.3,,,-1.8,0,0,-1.8,0,-0.1,-0.1,-1.8,-1.9,0.5,-1.5,9.41,-0.2,-0.14,-0.14,-0.16,0,-0.16
이호신,FALSE,,,2008,KIA,24,CF,10,38,33,4,7,2,0,0,9,1,2,1,0,1,0,9,0,4,0,0.212,0.235,0.273,0.508,0.216,18.2,,,-3.6,0,0.1,-3.6,0,0.2,0.2,-3.6,-3.4,1.8,-1.6,9.73,-0.4,-0.18,-0.18,-0.16,0,-0.16
이호신,FALSE,,,2009,KIA,25,CF,13,19,16,1,1,0,0,0,1,2,1,1,1,0,0,6,0,2,0,0.063,0.118,0.063,0.18,0.088,-80.2,,,-4.5,-0.3,0,-4.7,0,0.1,0.1,-4.7,-4.7,1,-3.6,10.74,-0.4,-0.32,-0.35,-0.34,0,-0.34
이호신,FALSE,,,2012,KIA,28,LF,27,12,10,3,1,0,1,0,3,2,1,0,1,0,0,4,0,0,1,0.1,0.167,0.3,0.467,0.202,13.2,,,-1.1,0.2,0,-0.9,0,-0.1,-0.1,-0.9,-1,0.6,-0.5,9.17,-0.1,-0.06,-0.04,-0.05,0,-0.05
이호신,FALSE,,,2015,KIA,31,CF,54,62,50,9,7,1,0,0,8,3,3,0,6,2,0,16,1,3,1,0.14,0.254,0.16,0.414,0.207,3.7,-0.38,,-8,0.6,-1.8,-9.2,3.1,-0.3,2.7,-6.1,-6.5,3.4,-3.1,10.62,-0.6,-0.5,-0.61,-0.64,0.29,-0.35
이호신,FALSE,,,2016,KIA,32,RF,51,43,39,1,6,2,0,0,8,2,1,1,2,0,0,10,1,1,1,0.154,0.191,0.205,0.396,0.182,-16.1,-0.54,,-7,-0.3,-0.1,-7.4,2.5,-0.7,1.8,-4.9,-5.6,2.5,-3.2,11.12,-0.5,-0.45,-0.49,-0.55,0.23,-0.32
이호신,TRUE,,,2017,KIA,33,RF,12,8,7,3,1,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0.143,0.25,0.143,0.393,0.207,5.5,-0.16,,-1,-0.5,0.2,-1.3,1.3,-0.1,1.2,-0.1,-0.1,0.4,0.3,10.71,0,-0.06,-0.09,-0.1,0.12,0.02
김지열,FALSE,,,2015,kt,27,RF,72,248,228,31,58,7,1,7,88,27,15,5,16,1,1,75,3,3,0,0.254,0.306,0.386,0.692,0.307,70.6,,,-9.9,0.7,0.8,-8.5,-1.2,-2.7,-3.9,-9.7,-12.4,13.5,1.2,10.71,-1.2,0.11,0.24,-0.01,-0.12,-0.12
김지열,FALSE,,,2016,kt,28,RF,20,63,56,6,14,1,0,0,15,4,1,2,7,0,0,10,3,0,0,0.25,0.333,0.268,0.601,0.298,58.8,,,-3.7,-0.7,0.4,-4,0.2,-0.6,-0.4,-3.7,-4.3,3.6,-0.7,11.11,-0.4,-0.07,-0.09,-0.15,0.02,-0.13
김지열,FALSE,,,2017,kt,29,CF,34,52,51,5,11,2,0,0,13,3,2,0,0,0,0,11,0,1,0,0.216,0.216,0.255,0.471,0.209,5.2,0.33,,-6.7,0.4,0.7,-5.6,-2.2,0,-2.2,-7.8,-7.8,2.9,-4.9,10.8,-0.7,-0.4,-0.3,-0.3,-0.21,-0.5
김지열,TRUE,,,2018,KT,30,RF,38,48,45,11,9,4,0,1,16,5,1,1,3,0,0,13,2,0,0,0.2,0.25,0.356,0.606,0.264,41.8,0.28,,-4,-0.3,0.9,-3.3,-2.1,-0.3,-2.5,-5.4,-5.8,2.7,-3,11.16,-0.5,-0.15,-0.1,-0.12,-0.19,-0.32
조평호,FALSE,,,2006,현대,21,,9,9,6,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0.222,0,0.222,0.158,-16,,,-1.1,0,0,-1.1,0,0,0,-1.1,-1.1,0.4,-0.7,8.92,-0.1,-0.08,-0.08,-0.08,0,-0.08
조평호,FALSE,,,2007,현대,22,LF,8,6,5,2,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0.167,0,0.167,0.12,-45.5,,,-1,0,0,-1,0,-0.1,-0.1,-1,-1,0.3,-0.8,9.41,-0.1,-0.07,-0.07,-0.08,0,-0.08
조평호,FALSE,,,2008,히어로즈,23,1B,14,17,15,1,1,0,0,0,1,1,0,0,1,1,0,4,1,0,0,0.067,0.177,0.067,0.243,0.144,-27,,,-2.5,0,0,-2.6,0,-0.3,-0.3,-2.6,-2.9,0.8,-2.1,9.73,-0.3,-0.17,-0.18,-0.21,0,-0.21
